ticker,name,date,open,high,low,close,volume
SPY,SPDR S&P 500 ETF Trust,2024-08-29,560.31,563.68,557.18,558.35,38715200
SPY,SPDR S&P 500 ETF Trust,2024-08-28,561.21,561.65,555.04,558.3,41066024
SPY,SPDR S&P 500 ETF Trust,2024-08-27,559.49,562.06,558.32,561.56,32693900
SPY,SPDR S&P 500 ETF Trust,2024-08-26,563.18,563.91,559.05,560.79,35788609
SPY,SPDR S&P 500 ETF Trust,2024-08-23,559.53,563.09,557.29,562.13,50639400
SPY,SPDR S&P 500 ETF Trust,2024-08-22,562.56,563.18,554.98,556.22,56121500
SPY,SPDR S&P 500 ETF Trust,2024-08-21,559.77,562.11,554.73,560.62,41514600
SPY,SPDR S&P 500 ETF Trust,2024-08-20,559.15,560.84,557.33,558.7,33732300
SPY,SPDR S&P 500 ETF Trust,2024-08-19,554.73,559.61,553.86,559.61,39121800
SPY,SPDR S&P 500 ETF Trust,2024-08-16,551.42,555.02,551.26,554.31,44430728
SPY,SPDR S&P 500 ETF Trust,2024-08-15,549.5,553.36,548.88,553.07,60846812
SPY,SPDR S&P 500 ETF Trust,2024-08-14,542.85,544.96,540.12,543.75,42446929
SPY,SPDR S&P 500 ETF Trust,2024-08-13,536.53,542.28,536.28,542.04,52333100
SPY,SPDR S&P 500 ETF Trust,2024-08-12,534.21,535.73,530.95,533.27,42542100
SPY,SPDR S&P 500 ETF Trust,2024-08-09,529.81,534.51,528.56,532.99,45619600
SPY,SPDR S&P 500 ETF Trust,2024-08-08,523.91,531.29,521.84,530.65,63276600
SPY,SPDR S&P 500 ETF Trust,2024-08-07,528.47,531.59,518.05,518.66,70698340
SPY,SPDR S&P 500 ETF Trust,2024-08-06,519.22,529.75,517.87,522.15,84826312
SPY,SPDR S&P 500 ETF Trust,2024-08-05,511.64,523.58,510.27,517.38,146267400
SPY,SPDR S&P 500 ETF Trust,2024-08-02,535.75,536.99,528.6,532.9,82789100
SPY,SPDR S&P 500 ETF Trust,2024-08-01,552.57,554.87,539.43,543.01,76428732
SPY,SPDR S&P 500 ETF Trust,2024-07-31,548.98,553.5,547.58,550.81,65663400
SPY,SPDR S&P 500 ETF Trust,2024-07-30,546.26,547.34,538.52,542.0,46853632
SPY,SPDR S&P 500 ETF Trust,2024-07-29,546.02,547.05,542.72,544.76,39515824
SPY,SPDR S&P 500 ETF Trust,2024-07-26,542.28,547.19,541.49,544.44,53763800
SPY,SPDR S&P 500 ETF Trust,2024-07-25,541.35,547.46,537.45,538.41,61158300
SPY,SPDR S&P 500 ETF Trust,2024-07-24,548.86,549.17,540.29,541.23,74515300
SPY,SPDR S&P 500 ETF Trust,2024-07-23,554.54,556.74,553.28,553.78,34439600
SPY,SPDR S&P 500 ETF Trust,2024-07-22,553.0,555.27,551.02,554.65,43346720
SPY,SPDR S&P 500 ETF Trust,2024-07-19,552.42,554.08,547.91,548.99,65509100
SPY,SPDR S&P 500 ETF Trust,2024-07-18,558.51,559.52,550.43,552.66,56270400
SPY,SPDR S&P 500 ETF Trust,2024-07-17,558.8,560.51,556.61,556.94,57119000
SPY,SPDR S&P 500 ETF Trust,2024-07-16,562.87,565.16,562.1,564.86,36475300
SPY,SPDR S&P 500 ETF Trust,2024-07-15,562.03,564.84,559.63,561.53,40584300
SPY,SPDR S&P 500 ETF Trust,2024-07-12,557.63,563.67,557.15,559.99,53084405
SPY,SPDR S&P 500 ETF Trust,2024-07-11,561.44,562.33,555.83,556.48,53054200
SPY,SPDR S&P 500 ETF Trust,2024-07-10,557.07,561.67,556.77,561.32,38701220
SPY,SPDR S&P 500 ETF Trust,2024-07-09,556.26,557.18,555.52,555.82,27314125
SPY,SPDR S&P 500 ETF Trust,2024-07-08,555.44,556.25,554.19,555.28,36110500
SPY,SPDR S&P 500 ETF Trust,2024-07-05,551.77,555.05,551.12,554.64,41488400
SPY,SPDR S&P 500 ETF Trust,2024-07-03,548.69,551.83,548.65,551.46,32789911
SPY,SPDR S&P 500 ETF Trust,2024-07-02,543.7,549.01,543.65,549.01,40434800
SPY,SPDR S&P 500 ETF Trust,2024-07-01,545.63,545.88,542.52,545.34,40297810
SPY,SPDR S&P 500 ETF Trust,2024-06-28,547.16,550.28,542.95,544.22,76144535
SPY,SPDR S&P 500 ETF Trust,2024-06-27,545.37,546.96,544.61,546.37,35041500
SPY,SPDR S&P 500 ETF Trust,2024-06-26,543.69,546.24,543.03,545.51,38550637
SPY,SPDR S&P 500 ETF Trust,2024-06-25,543.99,545.2,542.44,544.83,38273346
SPY,SPDR S&P 500 ETF Trust,2024-06-24,544.33,546.95,542.62,542.74,45528700
SPY,SPDR S&P 500 ETF Trust,2024-06-21,544.4,545.65,543.02,544.51,64513900
SPY,SPDR S&P 500 ETF Trust,2024-06-20,549.44,550.12,545.18,547.0,70328226
SPY,SPDR S&P 500 ETF Trust,2024-06-18,547.16,548.62,546.73,548.49,41376417
SPY,SPDR S&P 500 ETF Trust,2024-06-17,542.08,548.53,541.61,547.1,55909364
SPY,SPDR S&P 500 ETF Trust,2024-06-14,540.88,542.81,539.85,542.78,40089900
SPY,SPDR S&P 500 ETF Trust,2024-06-13,543.15,543.33,539.59,542.45,44760949
SPY,SPDR S&P 500 ETF Trust,2024-06-12,541.63,544.12,540.3,541.36,63251305
SPY,SPDR S&P 500 ETF Trust,2024-06-11,534.07,537.01,532.05,536.95,36383411
SPY,SPDR S&P 500 ETF Trust,2024-06-10,533.18,535.99,532.57,535.66,35729300
SPY,SPDR S&P 500 ETF Trust,2024-06-07,533.66,536.89,532.54,534.01,43224525
SPY,SPDR S&P 500 ETF Trust,2024-06-06,534.98,535.42,532.68,534.66,30808530
SPY,SPDR S&P 500 ETF Trust,2024-06-05,530.77,534.69,528.73,534.67,47610400
SPY,SPDR S&P 500 ETF Trust,2024-06-04,526.46,529.15,524.96,528.39,34632700
SPY,SPDR S&P 500 ETF Trust,2024-06-03,529.02,529.31,522.6,527.8,46835702
SPY,SPDR S&P 500 ETF Trust,2024-05-31,523.59,527.5,518.36,527.37,90785800
SPY,SPDR S&P 500 ETF Trust,2024-05-30,524.52,525.2,521.33,522.61,46468510
SPY,SPDR S&P 500 ETF Trust,2024-05-29,525.68,527.31,525.37,526.1,45190323
SPY,SPDR S&P 500 ETF Trust,2024-05-28,530.27,530.51,527.11,529.81,36269602
SPY,SPDR S&P 500 ETF Trust,2024-05-24,527.85,530.27,526.88,529.44,41291076
SPY,SPDR S&P 500 ETF Trust,2024-05-23,532.96,533.07,524.72,525.96,57211200
SPY,SPDR S&P 500 ETF Trust,2024-05-22,530.65,531.38,527.6,529.83,48390000
SPY,SPDR S&P 500 ETF Trust,2024-05-21,529.28,531.52,529.07,531.36,33437001
SPY,SPDR S&P 500 ETF Trust,2024-05-20,529.57,531.56,529.17,530.06,37764206
SPY,SPDR S&P 500 ETF Trust,2024-05-17,528.81,529.52,527.32,529.45,59187600
SPY,SPDR S&P 500 ETF Trust,2024-05-16,529.88,531.52,528.54,528.69,50244827
SPY,SPDR S&P 500 ETF Trust,2024-05-15,525.83,530.08,525.18,529.78,59504900
SPY,SPDR S&P 500 ETF Trust,2024-05-14,521.11,523.83,520.56,523.3,57535900
SPY,SPDR S&P 500 ETF Trust,2024-05-13,522.56,522.67,519.74,520.91,36716400
SPY,SPDR S&P 500 ETF Trust,2024-05-10,521.81,522.64,519.59,520.84,52233200
SPY,SPDR S&P 500 ETF Trust,2024-05-09,517.38,520.21,516.71,520.17,43643700
SPY,SPDR S&P 500 ETF Trust,2024-05-08,515.26,517.74,515.14,517.19,42047214
SPY,SPDR S&P 500 ETF Trust,2024-05-07,517.56,518.57,516.45,517.14,52561300
SPY,SPDR S&P 500 ETF Trust,2024-05-06,513.75,516.61,513.3,516.57,47264703
SPY,SPDR S&P 500 ETF Trust,2024-05-03,511.16,512.55,508.56,511.29,72756709
SPY,SPDR S&P 500 ETF Trust,2024-05-02,504.15,505.89,499.55,505.03,62550200
SPY,SPDR S&P 500 ETF Trust,2024-05-01,501.38,508.19,499.87,500.35,80242839
SPY,SPDR S&P 500 ETF Trust,2024-04-30,508.56,509.56,501.98,501.98,77483600
SPY,SPDR S&P 500 ETF Trust,2024-04-29,510.09,510.75,507.25,510.06,46415449
SPY,SPDR S&P 500 ETF Trust,2024-04-26,506.35,509.88,505.7,508.26,64306118
SPY,SPDR S&P 500 ETF Trust,2024-04-25,499.18,504.27,497.49,503.49,69122400
SPY,SPDR S&P 500 ETF Trust,2024-04-24,506.56,507.37,503.13,505.41,55928100
SPY,SPDR S&P 500 ETF Trust,2024-04-23,501.78,506.09,499.53,505.65,64633620
SPY,SPDR S&P 500 ETF Trust,2024-04-22,497.83,502.38,495.43,499.72,67961048
SPY,SPDR S&P 500 ETF Trust,2024-04-19,499.44,500.46,493.86,495.16,102212587
SPY,SPDR S&P 500 ETF Trust,2024-04-18,501.98,504.13,498.56,499.52,74548100
SPY,SPDR S&P 500 ETF Trust,2024-04-17,506.05,506.22,499.12,500.55,75910305
SPY,SPDR S&P 500 ETF Trust,2024-04-16,504.94,506.5,502.21,503.53,73484020
SPY,SPDR S&P 500 ETF Trust,2024-04-15,515.13,515.3,503.58,504.45,92101447
SPY,SPDR S&P 500 ETF Trust,2024-04-12,514.37,515.82,509.08,510.85,92561094
SPY,SPDR S&P 500 ETF Trust,2024-04-11,515.68,519.48,512.08,518.0,70099007
SPY,SPDR S&P 500 ETF Trust,2024-04-10,513.48,516.16,512.09,514.12,82652806
SPY,SPDR S&P 500 ETF Trust,2024-04-09,520.5,520.75,514.35,519.32,68124400
SPY,SPDR S&P 500 ETF Trust,2024-04-08,519.15,520.18,517.89,518.72,48401800
SPY,SPDR S&P 500 ETF Trust,2024-04-05,514.46,520.44,514.01,518.43,74546483
SPY,SPDR S&P 500 ETF Trust,2024-04-04,523.52,523.87,512.76,513.07,96858100
SPY,SPDR S&P 500 ETF Trust,2024-04-03,517.72,520.95,517.67,519.41,59155800
SPY,SPDR S&P 500 ETF Trust,2024-04-02,518.24,518.98,516.48,518.84,74230308
SPY,SPDR S&P 500 ETF Trust,2024-04-01,523.83,524.38,520.97,522.16,62477540
SPY,SPDR S&P 500 ETF Trust,2024-03-28,523.21,524.61,522.78,523.07,96294900
SPY,SPDR S&P 500 ETF Trust,2024-03-27,521.71,523.21,519.49,523.17,82999800
SPY,SPDR S&P 500 ETF Trust,2024-03-26,521.23,521.58,518.4,518.81,65463744
SPY,SPDR S&P 500 ETF Trust,2024-03-25,519.8,520.95,519.61,519.77,48512108
SPY,SPDR S&P 500 ETF Trust,2024-03-22,522.11,522.61,520.97,521.21,79070842
SPY,SPDR S&P 500 ETF Trust,2024-03-21,523.39,524.11,521.91,522.2,60256112
SPY,SPDR S&P 500 ETF Trust,2024-03-20,515.77,520.62,515.08,520.48,69594600
SPY,SPDR S&P 500 ETF Trust,2024-03-19,512.15,516.0,511.12,515.71,60755300
SPY,SPDR S&P 500 ETF Trust,2024-03-18,514.0,515.48,512.44,512.86,88893331
SPY,SPDR S&P 500 ETF Trust,2024-03-15,510.21,511.7,508.12,509.83,107646297
SPY,SPDR S&P 500 ETF Trust,2024-03-14,516.97,517.13,511.82,514.95,110171820
SPY,SPDR S&P 500 ETF Trust,2024-03-13,517.11,517.29,514.49,515.97,55104100
SPY,SPDR S&P 500 ETF Trust,2024-03-12,513.45,517.38,510.86,516.78,73114439
SPY,SPDR S&P 500 ETF Trust,2024-03-11,510.48,511.88,508.5,511.28,62557200
SPY,SPDR S&P 500 ETF Trust,2024-03-08,515.46,518.22,511.13,511.72,86532535
SPY,SPDR S&P 500 ETF Trust,2024-03-07,513.14,515.89,509.81,514.81,58652100
SPY,SPDR S&P 500 ETF Trust,2024-03-06,510.55,512.07,508.42,509.75,68382400
SPY,SPDR S&P 500 ETF Trust,2024-03-05,510.24,510.7,504.91,507.18,72855623
SPY,SPDR S&P 500 ETF Trust,2024-03-04,512.03,514.2,512.0,512.3,49799300
SPY,SPDR S&P 500 ETF Trust,2024-03-01,508.98,513.29,508.56,512.85,76844844
SPY,SPDR S&P 500 ETF Trust,2024-02-29,508.07,509.74,505.35,508.08,83924800
SPY,SPDR S&P 500 ETF Trust,2024-02-28,505.33,506.86,504.96,506.26,56506634
SPY,SPDR S&P 500 ETF Trust,2024-02-27,506.7,507.16,504.75,506.93,48854528
SPY,SPDR S&P 500 ETF Trust,2024-02-26,508.3,508.75,505.86,505.99,50386738
SPY,SPDR S&P 500 ETF Trust,2024-02-23,509.27,510.13,507.1,507.85,61321818
SPY,SPDR S&P 500 ETF Trust,2024-02-22,504.01,508.49,503.02,507.5,76402535
SPY,SPDR S&P 500 ETF Trust,2024-02-21,495.42,497.37,493.56,497.21,59603800
SPY,SPDR S&P 500 ETF Trust,2024-02-20,497.72,498.41,494.45,496.76,71736740
SPY,SPDR S&P 500 ETF Trust,2024-02-16,501.7,502.87,498.75,499.51,75532928
SPY,SPDR S&P 500 ETF Trust,2024-02-15,499.29,502.2,498.8,502.01,61683000
SPY,SPDR S&P 500 ETF Trust,2024-02-14,496.79,499.07,494.4,498.57,68387827
SPY,SPDR S&P 500 ETF Trust,2024-02-13,494.53,497.09,490.72,494.08,113099200
SPY,SPDR S&P 500 ETF Trust,2024-02-12,501.17,503.5,500.24,500.98,56502300
SPY,SPDR S&P 500 ETF Trust,2024-02-09,498.84,501.65,498.49,501.2,63979400
SPY,SPDR S&P 500 ETF Trust,2024-02-08,498.1,498.71,497.26,498.32,52343636
SPY,SPDR S&P 500 ETF Trust,2024-02-07,496.29,498.53,495.36,498.1,70556506
SPY,SPDR S&P 500 ETF Trust,2024-02-06,493.52,494.32,492.05,493.98,55918602
SPY,SPDR S&P 500 ETF Trust,2024-02-05,493.7,494.38,490.23,492.55,75757102
SPY,SPDR S&P 500 ETF Trust,2024-02-02,489.65,496.05,489.3,494.35,99228192
SPY,SPDR S&P 500 ETF Trust,2024-02-01,484.63,489.23,483.8,489.2,91891637
SPY,SPDR S&P 500 ETF Trust,2024-01-31,488.62,489.08,482.86,482.88,126011100
SPY,SPDR S&P 500 ETF Trust,2024-01-30,490.56,491.62,490.11,490.89,58618400
SPY,SPDR S&P 500 ETF Trust,2024-01-29,487.73,491.42,487.17,491.27,61322800
SPY,SPDR S&P 500 ETF Trust,2024-01-26,487.59,489.12,486.54,487.41,76641609
SPY,SPDR S&P 500 ETF Trust,2024-01-25,487.58,488.31,485.39,488.03,72525000
SPY,SPDR S&P 500 ETF Trust,2024-01-24,487.81,488.77,484.88,485.39,81765039
SPY,SPDR S&P 500 ETF Trust,2024-01-23,484.01,485.11,482.89,484.86,49945300
SPY,SPDR S&P 500 ETF Trust,2024-01-22,484.01,485.22,482.78,483.45,75844931
SPY,SPDR S&P 500 ETF Trust,2024-01-19,477.65,482.72,476.54,482.43,110834483
SPY,SPDR S&P 500 ETF Trust,2024-01-18,474.01,477.06,472.42,476.49,91856248
SPY,SPDR S&P 500 ETF Trust,2024-01-17,471.82,472.79,469.87,472.29,68843900
SPY,SPDR S&P 500 ETF Trust,2024-01-16,475.26,476.61,473.06,474.93,85014900
SPY,SPDR S&P 500 ETF Trust,2024-01-12,477.84,478.6,475.23,476.68,58026420
SPY,SPDR S&P 500 ETF Trust,2024-01-11,477.59,478.12,472.26,476.35,77940723
SPY,SPDR S&P 500 ETF Trust,2024-01-10,474.16,477.45,473.87,476.56,67310640
SPY,SPDR S&P 500 ETF Trust,2024-01-09,471.87,474.93,471.35,473.88,65931439
SPY,SPDR S&P 500 ETF Trust,2024-01-08,468.43,474.75,468.3,474.6,74879100
SPY,SPDR S&P 500 ETF Trust,2024-01-05,467.49,470.44,466.43,467.92,86118913
SPY,SPDR S&P 500 ETF Trust,2024-01-04,468.3,470.96,467.05,467.28,84232200
SPY,SPDR S&P 500 ETF Trust,2024-01-03,470.43,471.19,468.17,468.79,103585900
SPY,SPDR S&P 500 ETF Trust,2024-01-02,472.16,473.67,470.49,472.65,123623700
SPY,SPDR S&P 500 ETF Trust,2023-12-29,476.49,477.03,473.3,475.31,122283149
SPY,SPDR S&P 500 ETF Trust,2023-12-28,476.88,477.55,476.26,476.69,77158116
SPY,SPDR S&P 500 ETF Trust,2023-12-27,475.44,476.66,474.89,476.51,68000311
SPY,SPDR S&P 500 ETF Trust,2023-12-26,474.07,476.58,473.99,475.65,55387000
SPY,SPDR S&P 500 ETF Trust,2023-12-22,473.86,475.38,471.7,473.65,67160419
SPY,SPDR S&P 500 ETF Trust,2023-12-21,471.33,472.98,468.84,472.7,86667500
SPY,SPDR S&P 500 ETF Trust,2023-12-20,473.96,475.9,467.82,468.26,102921000
SPY,SPDR S&P 500 ETF Trust,2023-12-19,472.53,474.92,472.45,474.84,55761805
SPY,SPDR S&P 500 ETF Trust,2023-12-18,470.98,472.98,469.89,471.97,70375300
SPY,SPDR S&P 500 ETF Trust,2023-12-15,469.49,470.7,467.43,469.33,141553673
SPY,SPDR S&P 500 ETF Trust,2023-12-14,472.5,473.73,469.25,472.01,119026049
SPY,SPDR S&P 500 ETF Trust,2023-12-13,464.49,470.76,464.12,470.5,93278000
SPY,SPDR S&P 500 ETF Trust,2023-12-12,461.63,464.2,460.6,464.1,68327617
SPY,SPDR S&P 500 ETF Trust,2023-12-11,459.69,462.17,459.47,461.99,65002247
SPY,SPDR S&P 500 ETF Trust,2023-12-08,457.46,460.75,457.21,460.2,83194404
SPY,SPDR S&P 500 ETF Trust,2023-12-07,456.91,458.9,456.29,458.23,66995446
SPY,SPDR S&P 500 ETF Trust,2023-12-06,458.81,458.84,454.31,454.76,69124700
SPY,SPDR S&P 500 ETF Trust,2023-12-05,455.26,457.59,454.87,456.6,69793500
SPY,SPDR S&P 500 ETF Trust,2023-12-04,455.6,459.12,454.34,456.69,72430900
SPY,SPDR S&P 500 ETF Trust,2023-12-01,455.77,459.65,455.16,459.1,89183400
SPY,SPDR S&P 500 ETF Trust,2023-11-30,455.48,456.76,453.34,456.4,79752700
SPY,SPDR S&P 500 ETF Trust,2023-11-29,457.15,458.32,454.2,454.61,63146000
SPY,SPDR S&P 500 ETF Trust,2023-11-28,454.08,456.27,453.5,454.93,62115011
SPY,SPDR S&P 500 ETF Trust,2023-11-27,454.65,455.49,454.08,454.48,50506000
SPY,SPDR S&P 500 ETF Trust,2023-11-24,455.07,455.5,454.73,455.3,29737400
SPY,SPDR S&P 500 ETF Trust,2023-11-22,454.98,456.38,453.89,455.02,59446573
SPY,SPDR S&P 500 ETF Trust,2023-11-21,453.18,454.13,451.96,453.27,49244639
SPY,SPDR S&P 500 ETF Trust,2023-11-20,450.53,455.13,450.52,454.26,70055633
SPY,SPDR S&P 500 ETF Trust,2023-11-17,450.24,451.42,449.29,450.79,83193902
SPY,SPDR S&P 500 ETF Trust,2023-11-16,449.22,450.56,448.12,450.23,66665800
SPY,SPDR S&P 500 ETF Trust,2023-11-15,450.11,451.38,448.8,449.68,77327600
SPY,SPDR S&P 500 ETF Trust,2023-11-14,446.32,450.06,446.09,448.73,97176935
SPY,SPDR S&P 500 ETF Trust,2023-11-13,439.23,441.33,438.42,440.19,52236100
SPY,SPDR S&P 500 ETF Trust,2023-11-10,435.98,440.93,433.83,440.61,89558054
SPY,SPDR S&P 500 ETF Trust,2023-11-09,438.43,438.47,433.4,433.84,83174417
SPY,SPDR S&P 500 ETF Trust,2023-11-08,437.55,438.09,434.87,437.25,61746027
SPY,SPDR S&P 500 ETF Trust,2023-11-07,435.69,437.59,434.51,436.93,64256114
SPY,SPDR S&P 500 ETF Trust,2023-11-06,435.47,436.15,433.68,435.69,67831700
SPY,SPDR S&P 500 ETF Trust,2023-11-03,433.14,436.29,433.01,434.69,100167775
SPY,SPDR S&P 500 ETF Trust,2023-11-02,426.58,430.92,426.56,430.76,94938909
SPY,SPDR S&P 500 ETF Trust,2023-11-01,419.2,423.5,418.65,422.66,98068115
SPY,SPDR S&P 500 ETF Trust,2023-10-31,416.18,418.53,414.21,418.2,79665200
SPY,SPDR S&P 500 ETF Trust,2023-10-30,413.56,416.68,412.22,415.59,86562700
SPY,SPDR S&P 500 ETF Trust,2023-10-27,414.19,414.6,409.21,410.68,107367700
SPY,SPDR S&P 500 ETF Trust,2023-10-26,416.45,417.33,411.6,412.55,115156800
SPY,SPDR S&P 500 ETF Trust,2023-10-25,421.89,421.92,417.02,417.55,94223200
SPY,SPDR S&P 500 ETF Trust,2023-10-24,422.65,424.82,420.74,423.63,78564239
SPY,SPDR S&P 500 ETF Trust,2023-10-23,419.61,424.45,417.8,420.46,92035100
SPY,SPDR S&P 500 ETF Trust,2023-10-20,425.98,426.54,421.08,421.19,123919874
SPY,SPDR S&P 500 ETF Trust,2023-10-19,430.95,432.82,425.73,426.43,121323000
SPY,SPDR S&P 500 ETF Trust,2023-10-18,434.19,435.18,429.09,430.21,93559800
SPY,SPDR S&P 500 ETF Trust,2023-10-17,432.81,438.14,432.45,436.02,75324708
SPY,SPDR S&P 500 ETF Trust,2023-10-16,433.82,437.14,433.57,436.04,75433200
SPY,SPDR S&P 500 ETF Trust,2023-10-13,435.21,436.45,429.88,431.5,95201132
SPY,SPDR S&P 500 ETF Trust,2023-10-12,436.95,437.34,431.23,433.66,81154230
SPY,SPDR S&P 500 ETF Trust,2023-10-11,435.64,436.58,433.18,436.32,62451736
SPY,SPDR S&P 500 ETF Trust,2023-10-10,432.94,437.22,432.53,434.54,78607300
SPY,SPDR S&P 500 ETF Trust,2023-10-09,427.58,432.88,427.01,432.29,80374400
SPY,SPDR S&P 500 ETF Trust,2023-10-06,421.97,431.13,420.6,429.54,113273309
SPY,SPDR S&P 500 ETF Trust,2023-10-05,424.36,425.37,421.17,424.5,70142744
SPY,SPDR S&P 500 ETF Trust,2023-10-04,422.07,425.43,420.56,424.66,87453000
SPY,SPDR S&P 500 ETF Trust,2023-10-03,425.06,427.37,420.18,421.59,103760607
SPY,SPDR S&P 500 ETF Trust,2023-10-02,426.62,428.6,424.46,427.31,83798600
SPY,SPDR S&P 500 ETF Trust,2023-09-29,431.67,431.85,425.91,427.48,115111319
SPY,SPDR S&P 500 ETF Trust,2023-09-28,425.48,430.25,424.87,428.52,92258308
SPY,SPDR S&P 500 ETF Trust,2023-09-27,427.09,427.67,422.29,426.05,104705847
SPY,SPDR S&P 500 ETF Trust,2023-09-26,429.09,429.82,425.02,425.88,96168436
SPY,SPDR S&P 500 ETF Trust,2023-09-25,429.17,432.27,428.72,432.23,70874534
SPY,SPDR S&P 500 ETF Trust,2023-09-22,432.45,434.1,429.99,430.42,100829700
SPY,SPDR S&P 500 ETF Trust,2023-09-21,435.7,435.97,431.23,431.39,104095826
SPY,SPDR S&P 500 ETF Trust,2023-09-20,444.01,444.44,438.43,438.64,82562602
SPY,SPDR S&P 500 ETF Trust,2023-09-19,442.68,443.29,439.94,442.71,66514648
SPY,SPDR S&P 500 ETF Trust,2023-09-18,443.05,444.97,442.56,443.63,55752213
SPY,SPDR S&P 500 ETF Trust,2023-09-15,447.14,447.48,442.92,443.37,111848859
SPY,SPDR S&P 500 ETF Trust,2023-09-14,449.07,451.08,447.72,450.36,83430814
SPY,SPDR S&P 500 ETF Trust,2023-09-13,446.22,447.71,445.08,446.51,60199300
SPY,SPDR S&P 500 ETF Trust,2023-09-12,446.95,448.53,445.39,445.99,67565422
SPY,SPDR S&P 500 ETF Trust,2023-09-11,448.24,448.77,446.47,448.45,60180118
SPY,SPDR S&P 500 ETF Trust,2023-09-08,444.9,447.11,444.53,445.52,62068437
SPY,SPDR S&P 500 ETF Trust,2023-09-07,443.11,445.55,442.75,444.85,70355426
SPY,SPDR S&P 500 ETF Trust,2023-09-06,448.4,448.51,443.81,446.22,70758512
SPY,SPDR S&P 500 ETF Trust,2023-09-05,450.73,451.06,449.17,449.24,55166210
SPY,SPDR S&P 500 ETF Trust,2023-09-01,453.17,453.67,449.68,451.19,58944098
SPY,SPDR S&P 500 ETF Trust,2023-08-31,451.65,452.83,450.16,450.35,66084600
SPY,SPDR S&P 500 ETF Trust,2023-08-30,449.51,451.67,448.78,451.01,69053911
SPY,SPDR S&P 500 ETF Trust,2023-08-29,442.65,449.45,442.46,449.16,83081916
SPY,SPDR S&P 500 ETF Trust,2023-08-28,442.24,443.4,439.97,442.76,61595400
SPY,SPDR S&P 500 ETF Trust,2023-08-25,438.68,441.3,435.0,439.97,102325103
SPY,SPDR S&P 500 ETF Trust,2023-08-24,444.69,445.22,436.86,436.89,88517300
SPY,SPDR S&P 500 ETF Trust,2023-08-23,439.25,443.67,439.1,443.03,68441021
SPY,SPDR S&P 500 ETF Trust,2023-08-22,441.18,441.18,437.57,438.15,65062900
SPY,SPDR S&P 500 ETF Trust,2023-08-21,437.55,440.11,435.32,439.34,68719000
SPY,SPDR S&P 500 ETF Trust,2023-08-18,433.37,437.57,433.01,436.5,98851960
SPY,SPDR S&P 500 ETF Trust,2023-08-17,441.16,441.43,435.75,436.29,95711315
SPY,SPDR S&P 500 ETF Trust,2023-08-16,442.46,444.18,439.53,439.64,80107206
SPY,SPDR S&P 500 ETF Trust,2023-08-15,446.27,446.64,442.3,442.89,75707534
SPY,SPDR S&P 500 ETF Trust,2023-08-14,444.7,448.11,444.38,448.11,47867441
SPY,SPDR S&P 500 ETF Trust,2023-08-11,443.97,446.7,443.35,445.65,68690902
SPY,SPDR S&P 500 ETF Trust,2023-08-10,448.19,451.7,444.7,445.91,93005500
SPY,SPDR S&P 500 ETF Trust,2023-08-09,449.03,449.2,444.96,445.75,78789600
SPY,SPDR S&P 500 ETF Trust,2023-08-08,448.08,450.7,445.27,448.75,71361324
SPY,SPDR S&P 500 ETF Trust,2023-08-07,448.71,450.87,447.99,450.71,58357500
SPY,SPDR S&P 500 ETF Trust,2023-08-04,450.72,452.9,446.27,446.81,100128902
SPY,SPDR S&P 500 ETF Trust,2023-08-03,448.04,450.79,447.37,448.84,64419692
SPY,SPDR S&P 500 ETF Trust,2023-08-02,453.25,453.52,449.35,450.13,93933400
SPY,SPDR S&P 500 ETF Trust,2023-08-01,456.27,457.25,455.49,456.48,55502199
SPY,SPDR S&P 500 ETF Trust,2023-07-31,457.41,458.16,456.05,457.79,62040449
SPY,SPDR S&P 500 ETF Trust,2023-07-28,455.88,457.78,452.49,456.92,80011800
SPY,SPDR S&P 500 ETF Trust,2023-07-27,459.02,459.44,451.55,452.49,92194400
SPY,SPDR S&P 500 ETF Trust,2023-07-26,454.47,456.99,453.38,455.51,71052900
SPY,SPDR S&P 500 ETF Trust,2023-07-25,453.92,456.74,453.87,455.44,55191240
SPY,SPDR S&P 500 ETF Trust,2023-07-24,453.37,455.04,452.3,454.2,54023400
SPY,SPDR S&P 500 ETF Trust,2023-07-21,453.96,454.17,452.17,452.18,71275618
SPY,SPDR S&P 500 ETF Trust,2023-07-20,454.17,455.1,451.44,452.18,70591642
SPY,SPDR S&P 500 ETF Trust,2023-07-19,455.01,456.43,454.11,455.2,65891700
SPY,SPDR S&P 500 ETF Trust,2023-07-18,450.5,454.86,450.05,454.19,80744448
SPY,SPDR S&P 500 ETF Trust,2023-07-17,449.13,451.93,449.08,450.84,52680221
SPY,SPDR S&P 500 ETF Trust,2023-07-14,450.48,451.36,448.49,449.28,69815823
SPY,SPDR S&P 500 ETF Trust,2023-07-13,447.9,450.38,447.45,449.56,72425241
SPY,SPDR S&P 500 ETF Trust,2023-07-12,446.39,447.48,444.91,446.02,91924527
SPY,SPDR S&P 500 ETF Trust,2023-07-11,440.45,442.97,439.44,442.46,64463800
SPY,SPDR S&P 500 ETF Trust,2023-07-10,438.18,439.84,437.59,439.66,62443501
SPY,SPDR S&P 500 ETF Trust,2023-07-07,438.63,442.64,438.3,438.55,86134178
SPY,SPDR S&P 500 ETF Trust,2023-07-06,439.42,440.1,437.06,439.66,80658302
